D2BHa D2BHd D2BCJ D2AHa D2AHd D2ACJ D2temp D2Voltage D3BHa D3BHd D3BCJ D3AHa D3AHd D3ACJ D3temp D3Voltage 日期 时间 
189.8011 -1.9088 0 188.6445 -1.9539 0 23.8125 23.6314 189.0039 -1.7967 0.11212 188.2226 -1.8534 0.10048 23.875 23.4859 10-Dec-2019 08:34:18
189.8004 -1.9095 0 188.6384 -1.96 0 23.875 23.6314 189.0046 -1.796 0.11349 188.2285 -1.8474 0.11253 23.875 23.4859 10-Dec-2019 08:34:24
189.8002 -1.9097 0 188.6382 -1.9601 0 23.8125 23.6314 188.9998 -1.8008 0.10883 188.2237 -1.8523 0.10786 23.875 23.4859 10-Dec-2019 08:34:30
189.7996 -1.9102 0 188.6376 -1.9607 0 23.8125 23.6314 189.0007 -1.7999 0.11038 188.2246 -1.8513 0.10942 23.875 23.4859 10-Dec-2019 08:34:36
189.8012 -1.9086 0 188.6447 -1.9537 0 23.875 23.6314 189.0015 -1.799 0.1096 188.2255 -1.8505 0.1032 23.875 23.4859 10-Dec-2019 08:34:42
189.8009 -1.909 0 188.6389 -1.9595 0 23.8125 23.6314 189.0019 -1.7987 0.11029 188.2258 -1.8502 0.10933 23.875 23.4859 10-Dec-2019 08:34:48
189.7996 -1.9103 0 188.6376 -1.9607 0 23.8125 23.6314 189.0024 -1.7982 0.11209 188.2263 -1.8496 0.11113 23.875 23.4859 10-Dec-2019 08:34:54
189.7999 -1.9099 0 188.638 -1.9604 0 23.8125 23.6314 189.003 -1.7976 0.11237 188.2216 -1.8544 0.10603 23.8125 23.4859 10-Dec-2019 08:35:00
189.7983 -1.9115 0 188.6364 -1.962 0 23.8125 23.6223 189.0013 -1.7993 0.11224 188.2198 -1.8561 0.10591 23.8125 23.4859 10-Dec-2019 08:35:06
189.7994 -1.9105 0 188.6428 -1.9555 0 23.8125 23.6314 189.0018 -1.7988 0.11168 188.2257 -1.8503 0.10527 23.875 23.4859 10-Dec-2019 08:35:12
189.7978 -1.9121 0 188.6358 -1.9626 0 23.8125 23.6314 189.0028 -1.7978 0.1143 188.2267 -1.8493 0.11334 23.875 23.4859 10-Dec-2019 08:35:19
189.8006 -1.9093 0 188.644 -1.9544 0 23.875 23.6223 189.001 -1.7996 0.10977 188.2196 -1.8564 0.097992 23.8125 23.4859 10-Dec-2019 08:35:25
189.7961 -1.9137 0 188.6342 -1.9642 0 23.8125 23.6314 188.9988 -1.8018 0.11198 188.2174 -1.8586 0.10565 23.8125 23.4859 10-Dec-2019 08:35:31
189.7977 -1.9122 0 188.6411 -1.9572 0 23.875 23.6314 188.9989 -1.8017 0.11052 188.2228 -1.8531 0.10411 23.875 23.4859 10-Dec-2019 08:35:37
189.798 -1.9118 0 188.6415 -1.9569 0 23.875 23.6314 188.9974 -1.8032 0.10867 188.216 -1.86 0.096893 23.8125 23.495 10-Dec-2019 08:35:43
189.7993 -1.9105 0 188.6374 -1.961 0 23.8125 23.6314 189.0013 -1.7993 0.11121 188.2252 -1.8508 0.11024 23.875 23.4859 10-Dec-2019 08:35:49
189.8011 -1.9088 0 188.6391 -1.9593 0 23.8125 23.6314 189.0009 -1.7997 0.10915 188.2248 -1.8511 0.10818 23.875 23.4859 10-Dec-2019 08:35:55
189.8005 -1.9094 0 188.6385 -1.9598 0 23.8125 23.6314 189.0032 -1.7973 0.11201 188.2272 -1.8488 0.11105 23.875 23.4859 10-Dec-2019 08:36:01
189.7974 -1.9124 0 188.6355 -1.9629 0 23.8125 23.6314 189.0011 -1.7995 0.11299 188.2251 -1.8509 0.11203 23.875 23.4859 10-Dec-2019 08:36:07
189.7985 -1.9114 0 188.6365 -1.9619 0 23.8125 23.6223 189 -1.8006 0.11082 188.2186 -1.8574 0.10449 23.8125 23.4859 10-Dec-2019 08:36:14
189.7974 -1.9125 0 188.6408 -1.9575 0 23.875 23.6314 189.0022 -1.7984 0.11407 188.2207 -1.8552 0.10229 23.8125 23.495 10-Dec-2019 08:36:20
189.7984 -1.9115 0 188.6364 -1.9619 0 23.8125 23.6314 189.0004 -1.8002 0.11124 188.2243 -1.8517 0.11028 23.875 23.4859 10-Dec-2019 08:36:26
189.7988 -1.9111 0 188.6368 -1.9616 0 23.8125 23.6314 188.999 -1.8016 0.10951 188.2229 -1.853 0.10855 23.875 23.4859 10-Dec-2019 08:36:32
189.7998 -1.91 0 188.6378 -1.9605 0 23.8125 23.6223 188.9981 -1.8025 0.10757 188.2167 -1.8593 0.10124 23.875 23.4859 10-Dec-2019 08:36:38
189.7978 -1.9121 0 188.6358 -1.9626 0 23.8125 23.6314 188.9983 -1.8023 0.10979 188.2168 -1.8591 0.10345 23.875 23.4859 10-Dec-2019 08:36:44
189.799 -1.9109 0 188.637 -1.9614 0 23.8125 23.6314 188.9997 -1.8009 0.11003 188.2236 -1.8523 0.10907 23.875 23.4859 10-Dec-2019 08:36:50
189.7971 -1.9127 0 188.6352 -1.9632 0 23.8125 23.6314 188.9972 -1.8034 0.10933 188.2211 -1.8548 0.10837 23.875 23.4859 10-Dec-2019 08:36:56
189.7993 -1.9106 0 188.6427 -1.9557 0 23.875 23.6223 188.9978 -1.8027 0.10788 188.2218 -1.8542 0.10147 23.875 23.4859 10-Dec-2019 08:37:02
189.7982 -1.9117 0 188.6362 -1.9622 0 23.8125 23.6314 188.9975 -1.8031 0.10858 188.2214 -1.8545 0.10762 23.875 23.4859 10-Dec-2019 08:37:08
189.7977 -1.9122 0 188.6357 -1.9627 0 23.8125 23.6314 188.9964 -1.8042 0.10805 188.2203 -1.8556 0.10709 23.8125 23.4859 10-Dec-2019 08:37:15
189.7963 -1.9135 0 188.6344 -1.964 0 23.8125 23.6314 188.9966 -1.804 0.10951 188.2205 -1.8555 0.10855 23.8125 23.4859 10-Dec-2019 08:37:21
189.7987 -1.9111 0 188.6367 -1.9616 0 23.8125 23.6314 188.9987 -1.8019 0.10922 188.2226 -1.8534 0.10826 23.8125 23.4859 10-Dec-2019 08:37:27
189.7977 -1.9122 0 188.6357 -1.9627 0 23.8125 23.6314 188.998 -1.8026 0.10959 188.2165 -1.8594 0.10326 23.875 23.4859 10-Dec-2019 08:37:33
189.8003 -1.9096 0 188.6383 -1.9601 0 23.8125 23.6314 188.9962 -1.8043 0.10526 188.2158 -1.8601 0.09996 23.875 23.4859 10-Dec-2019 08:37:39
189.7969 -1.9129 0 188.6349 -1.9634 0 23.875 23.6314 188.9964 -1.8042 0.10873 188.2203 -1.8557 0.10777 23.875 23.4859 10-Dec-2019 08:37:45
189.7968 -1.9131 0 188.6348 -1.9636 0 23.875 23.6314 188.9971 -1.8035 0.10962 188.221 -1.8549 0.10866 23.875 23.4859 10-Dec-2019 08:37:51
189.7984 -1.9115 0 188.6419 -1.9565 0 23.8125 23.6314 188.9951 -1.8054 0.10602 188.2191 -1.8569 0.099609 23.875 23.4859 10-Dec-2019 08:37:57
189.7961 -1.9137 0 188.6342 -1.9642 0 23.8125 23.6314 188.9965 -1.8041 0.10968 188.2204 -1.8555 0.10872 23.875 23.4859 10-Dec-2019 08:38:03
189.7927 -1.9171 0 188.6308 -1.9676 0 23.8125 23.6314 188.9962 -1.8044 0.11276 188.2201 -1.8558 0.1118 23.875 23.4859 10-Dec-2019 08:38:09
189.7978 -1.9121 0 188.6358 -1.9626 0 23.8125 23.6314 188.998 -1.8026 0.10951 188.2219 -1.854 0.10855 23.875 23.4859 10-Dec-2019 08:38:16
189.7943 -1.9156 0 188.6323 -1.9661 0 23.875 23.6223 188.9953 -1.8053 0.11035 188.2139 -1.8621 0.10402 23.8125 23.4859 10-Dec-2019 08:38:22
189.7939 -1.916 0 188.6319 -1.9665 0 23.875 23.6223 188.995 -1.8056 0.11044 188.2189 -1.857 0.10948 23.875 23.4859 10-Dec-2019 08:38:28
189.795 -1.9149 0 188.6385 -1.9599 0 23.875 23.6314 188.9947 -1.8059 0.10898 188.2132 -1.8627 0.097198 23.8125 23.4859 10-Dec-2019 08:38:34
189.7946 -1.9153 0 188.6381 -1.9603 0 23.8125 23.6314 188.9955 -1.8051 0.11012 188.2194 -1.8566 0.10371 23.875 23.4859 10-Dec-2019 08:38:40
189.7958 -1.9141 0 188.6338 -1.9646 0 23.8125 23.6314 188.997 -1.8035 0.11053 188.2156 -1.8604 0.1042 23.8125 23.4859 10-Dec-2019 08:38:46
189.7926 -1.9173 0 188.6306 -1.9678 0 23.8125 23.6314 188.9944 -1.8062 0.11113 188.213 -1.863 0.1048 23.8125 23.4859 10-Dec-2019 08:38:52
189.7936 -1.9163 0 188.637 -1.9613 0 23.875 23.6314 188.9947 -1.8059 0.11043 188.2186 -1.8573 0.10402 23.875 23.4859 10-Dec-2019 08:38:58
189.7934 -1.9165 0 188.6314 -1.967 0 23.8125 23.6223 188.9942 -1.8064 0.11011 188.2181 -1.8578 0.10915 23.875 23.4859 10-Dec-2019 08:39:04
189.7959 -1.914 0 188.6394 -1.959 0 23.875 23.6314 188.9946 -1.806 0.10799 188.2132 -1.8628 0.096207 23.8125 23.4859 10-Dec-2019 08:39:11
189.7929 -1.917 0 188.6309 -1.9675 0 23.8125 23.6314 188.9934 -1.8072 0.10983 188.2173 -1.8586 0.10887 23.875 23.495 10-Dec-2019 08:39:17
189.7943 -1.9156 0 188.6323 -1.966 0 23.8125 23.6314 188.9922 -1.8083 0.10722 188.2162 -1.8598 0.10626 23.875 23.4859 10-Dec-2019 08:39:23
189.7942 -1.9157 0 188.6376 -1.9607 0 23.875 23.6314 188.9917 -1.8088 0.10687 188.2157 -1.8603 0.10046 23.875 23.4859 10-Dec-2019 08:39:29
189.7938 -1.9161 0 188.6372 -1.9612 0 23.875 23.6223 188.9929 -1.8077 0.10841 188.2168 -1.8591 0.10201 23.875 23.495 10-Dec-2019 08:39:35
189.7929 -1.917 0 188.6309 -1.9675 0 23.8125 23.6314 188.9932 -1.8074 0.10963 188.2118 -1.8642 0.1033 23.8125 23.4859 10-Dec-2019 08:39:41
189.7922 -1.9177 0 188.6302 -1.9682 0 23.8125 23.6314 188.9925 -1.808 0.10963 188.2165 -1.8595 0.10867 23.875 23.4859 10-Dec-2019 08:39:47
189.7916 -1.9183 0 188.6296 -1.9688 0 23.8125 23.6314 188.9911 -1.8095 0.10883 188.215 -1.8609 0.10785 23.875 23.4859 10-Dec-2019 08:39:53
189.7913 -1.9185 0 188.6348 -1.9636 0 23.875 23.6314 188.9904 -1.8102 0.10834 188.2143 -1.8617 0.10191 23.875 23.4859 10-Dec-2019 08:39:59
189.7913 -1.9186 0 188.6348 -1.9636 0 23.875 23.6314 188.9918 -1.8087 0.10985 188.2158 -1.8602 0.10344 23.8125 23.4859 10-Dec-2019 08:40:05
189.7925 -1.9174 0 188.6305 -1.9678 0 23.8125 23.6314 188.9928 -1.8078 0.10959 188.2167 -1.8592 0.10863 23.875 23.4859 10-Dec-2019 08:40:12
189.7933 -1.9165 0 188.6368 -1.9616 0 23.875 23.6314 188.9918 -1.8088 0.10774 188.2103 -1.8656 0.095963 23.875 23.4859 10-Dec-2019 08:40:18
189.7919 -1.918 0 188.6299 -1.9685 0 23.8125 23.6223 188.989 -1.8116 0.10637 188.2129 -1.8631 0.10539 23.875 23.4859 10-Dec-2019 08:40:24
189.7927 -1.9172 0 188.6361 -1.9622 0 23.875 23.6314 188.9875 -1.8131 0.10411 188.2114 -1.8646 0.097687 23.8125 23.4859 10-Dec-2019 08:40:30
189.7912 -1.9186 0 188.6293 -1.9691 0 23.8125 23.6314 188.9907 -1.8099 0.10873 188.2146 -1.8614 0.10776 23.875 23.4859 10-Dec-2019 08:40:36
189.7907 -1.9192 0 188.6287 -1.9697 0 23.8125 23.6314 188.9905 -1.81 0.10915 188.2144 -1.8615 0.10817 23.875 23.4859 10-Dec-2019 08:40:42
189.792 -1.9179 0 188.6355 -1.9629 0 23.875 23.6314 188.9913 -1.8092 0.10863 188.2152 -1.8607 0.1022 23.8125 23.4859 10-Dec-2019 08:40:48
189.7918 -1.9181 0 188.6298 -1.9686 0 23.8125 23.6314 188.9902 -1.8103 0.10776 188.2142 -1.8618 0.10678 23.875 23.4859 10-Dec-2019 08:40:54
189.7905 -1.9193 0 188.6286 -1.9698 0 23.875 23.6223 188.9908 -1.8098 0.10956 188.2147 -1.8612 0.10858 23.875 23.495 10-Dec-2019 08:41:00
189.7916 -1.9183 0 188.6296 -1.9688 0 23.8125 23.6314 188.9897 -1.8109 0.10744 188.2136 -1.8623 0.10646 23.875 23.495 10-Dec-2019 08:41:06
189.7912 -1.9187 0 188.6292 -1.9692 0 23.875 23.6314 188.991 -1.8096 0.10913 188.2149 -1.861 0.10815 23.875 23.4859 10-Dec-2019 08:41:13
189.7914 -1.9185 0 188.6348 -1.9635 0 23.8125 23.6314 188.9898 -1.8108 0.10776 188.2084 -1.8676 0.095978 23.8125 23.4859 10-Dec-2019 08:41:19
189.791 -1.9189 0 188.629 -1.9694 0 23.8125 23.6314 188.9913 -1.8092 0.10965 188.2152 -1.8607 0.10867 23.875 23.4859 10-Dec-2019 08:41:25
189.7892 -1.9207 0 188.6272 -1.9711 0 23.8125 23.6314 188.99 -1.8106 0.11003 188.2139 -1.8621 0.10905 23.875 23.4859 10-Dec-2019 08:41:31
189.7901 -1.9198 0 188.6281 -1.9703 0 23.8125 23.6314 188.9877 -1.8129 0.10696 188.2116 -1.8643 0.10599 23.875 23.495 10-Dec-2019 08:41:37
189.7903 -1.9196 0 188.6337 -1.9646 0 23.8125 23.6223 188.9896 -1.811 0.1086 188.2135 -1.8625 0.10217 23.875 23.4859 10-Dec-2019 08:41:43
189.7865 -1.9234 0 188.6245 -1.9739 0 23.875 23.6314 188.9896 -1.811 0.11237 188.2135 -1.8625 0.11139 23.875 23.4859 10-Dec-2019 08:41:49
189.7873 -1.9226 0 188.6308 -1.9676 0 23.8125 23.6314 188.9888 -1.8118 0.11082 188.2074 -1.8686 0.099045 23.8125 23.4859 10-Dec-2019 08:41:55
189.7865 -1.9234 0 188.6245 -1.9739 0 23.8125 23.6314 188.9867 -1.8139 0.10957 188.2053 -1.8707 0.10324 23.8125 23.4859 10-Dec-2019 08:42:01
189.788 -1.9219 0 188.626 -1.9724 0 23.8125 23.6314 188.9879 -1.8127 0.10924 188.2118 -1.8641 0.10826 23.875 23.4859 10-Dec-2019 08:42:08
189.7875 -1.9224 0 188.6255 -1.9729 0 23.8125 23.6314 188.9878 -1.8127 0.10966 188.2117 -1.8642 0.10869 23.875 23.495 10-Dec-2019 08:42:14
189.785 -1.9249 0 188.623 -1.9753 0 23.8125 23.6314 188.9842 -1.8163 0.10851 188.2028 -1.8732 0.10217 23.8125 23.4859 10-Dec-2019 08:42:20
189.7859 -1.924 0 188.6239 -1.9745 0 23.8125 23.6314 188.9852 -1.8153 0.10867 188.2092 -1.8668 0.1077 23.875 23.4859 10-Dec-2019 08:42:26
189.7848 -1.9251 0 188.6283 -1.9701 0 23.875 23.6314 188.9846 -1.816 0.10912 188.2085 -1.8674 0.10269 23.875 23.4859 10-Dec-2019 08:42:32
189.7815 -1.9284 0 188.6195 -1.9789 0 23.8125 23.6314 188.9853 -1.8152 0.11313 188.2092 -1.8667 0.11215 23.875 23.4859 10-Dec-2019 08:42:38
189.7857 -1.9242 0 188.6292 -1.9692 0 23.875 23.6314 188.9858 -1.8148 0.10941 188.2097 -1.8662 0.10298 23.875 23.4859 10-Dec-2019 08:42:44
189.7834 -1.9265 0 188.6214 -1.9769 0 23.8125 23.6314 188.9856 -1.8149 0.11153 188.2095 -1.8664 0.11055 23.875 23.4859 10-Dec-2019 08:42:50
189.7833 -1.9265 0 188.6214 -1.977 0 23.8125 23.6314 188.9865 -1.8141 0.11243 188.2104 -1.8656 0.11145 23.875 23.4859 10-Dec-2019 08:42:56
189.7843 -1.9256 0 188.6223 -1.9761 0 23.8125 23.6223 188.9847 -1.8158 0.10976 188.2086 -1.8673 0.10878 23.875 23.4859 10-Dec-2019 08:43:02
189.7836 -1.9263 0 188.627 -1.9713 0 23.875 23.6223 188.9849 -1.8157 0.11064 188.2088 -1.8671 0.10422 23.875 23.4859 10-Dec-2019 08:43:09
189.7835 -1.9264 0 188.627 -1.9714 0 23.875 23.6314 188.9851 -1.8155 0.11086 188.209 -1.867 0.10443 23.875 23.4859 10-Dec-2019 08:43:15
189.7829 -1.927 0 188.6263 -1.972 0 23.875 23.6314 188.9849 -1.8156 0.11136 188.2088 -1.8671 0.10493 23.8125 23.4859 10-Dec-2019 08:43:21
189.7812 -1.9287 0 188.6247 -1.9737 0 23.875 23.6314 188.9845 -1.8161 0.11255 188.2084 -1.8676 0.10612 23.8125 23.4859 10-Dec-2019 08:43:27
189.7832 -1.9267 0 188.6267 -1.9717 0 23.875 23.6314 188.9851 -1.8155 0.11116 188.209 -1.867 0.10474 23.875 23.4859 10-Dec-2019 08:43:33
189.7802 -1.9296 0 188.6183 -1.9801 0 23.8125 23.6223 188.984 -1.8166 0.11302 188.2025 -1.8734 0.10669 23.875 23.4859 10-Dec-2019 08:43:39
189.7812 -1.9287 0 188.6192 -1.9791 0 23.8125 23.6314 188.9861 -1.8145 0.1142 188.21 -1.8659 0.11322 23.8125 23.4859 10-Dec-2019 08:43:45
189.781 -1.9289 0 188.619 -1.9794 0 23.8125 23.6223 188.9841 -1.8165 0.11243 188.208 -1.868 0.11145 23.875 23.495 10-Dec-2019 08:43:51
189.7798 -1.9301 0 188.6178 -1.9806 0 23.8125 23.6314 188.9819 -1.8187 0.11143 188.2058 -1.8701 0.11046 23.875 23.4859 10-Dec-2019 08:43:57
189.7794 -1.9305 0 188.6174 -1.981 0 23.8125 23.6314 188.9828 -1.8177 0.11278 188.2068 -1.8692 0.1118 23.875 23.4768 10-Dec-2019 08:44:03
189.7773 -1.9326 0 188.6153 -1.9831 0 23.8125 23.6314 188.9821 -1.8185 0.11411 188.206 -1.87 0.11313 23.875 23.4859 10-Dec-2019 08:44:10
189.7768 -1.9331 0 188.6148 -1.9836 0 23.8125 23.6314 188.981 -1.8195 0.11357 188.1996 -1.8764 0.10722 23.875 23.4859 10-Dec-2019 08:44:16
189.7789 -1.931 0 188.6224 -1.976 0 23.8125 23.6314 188.9823 -1.8183 0.1127 188.2062 -1.8697 0.10628 23.875 23.495 10-Dec-2019 08:44:22
189.7799 -1.93 0 188.6233 -1.975 0 23.8125 23.6314 188.9805 -1.82 0.10997 188.2045 -1.8715 0.10355 23.875 23.4859 10-Dec-2019 08:44:28
189.7799 -1.93 0 188.6179 -1.9805 0 23.875 23.6223 188.9837 -1.8168 0.11319 188.2077 -1.8683 0.11221 23.875 23.4859 10-Dec-2019 08:44:34
189.7785 -1.9314 0 188.622 -1.9764 0 23.8125 23.6314 188.9825 -1.8181 0.11324 188.2064 -1.8696 0.10681 23.875 23.4859 10-Dec-2019 08:44:40
189.7798 -1.9301 0 188.6178 -1.9806 0 23.8125 23.6314 188.9832 -1.8173 0.11276 188.2072 -1.8688 0.11179 23.875 23.4859 10-Dec-2019 08:44:46
189.7788 -1.9311 0 188.6168 -1.9816 0 23.8125 23.6314 188.9846 -1.8159 0.11514 188.2085 -1.8674 0.11417 23.875 23.495 10-Dec-2019 08:44:52
189.7789 -1.9309 0 188.617 -1.9814 0 23.8125 23.6223 188.9826 -1.818 0.11292 188.2065 -1.8695 0.11194 23.875 23.4859 10-Dec-2019 08:44:58
189.7782 -1.9317 0 188.6216 -1.9767 0 23.875 23.6314 188.9827 -1.8178 0.11386 188.2066 -1.8693 0.10744 23.875 23.4859 10-Dec-2019 08:45:05
189.7779 -1.932 0 188.6159 -1.9825 0 23.875 23.6314 188.982 -1.8186 0.11343 188.2059 -1.87 0.11246 23.875 23.4859 10-Dec-2019 08:45:11
189.7751 -1.9348 0 188.6185 -1.9798 0 23.875 23.6314 188.9809 -1.8196 0.11517 188.2048 -1.8711 0.10875 23.875 23.4859 10-Dec-2019 08:45:17
189.7767 -1.9332 0 188.615 -1.9834 0 23.875 23.6314 188.9823 -1.8183 0.11491 188.2009 -1.8751 0.10831 23.8125 23.4859 10-Dec-2019 08:45:23
189.7763 -1.9335 0 188.6143 -1.984 0 23.8125 23.6314 188.9817 -1.8188 0.1147 188.2056 -1.8703 0.11372 23.875 23.4859 10-Dec-2019 08:45:29
189.776 -1.9338 0 188.6141 -1.9843 0 23.8125 23.6314 188.9827 -1.8178 0.116 188.2066 -1.8693 0.11502 23.875 23.4859 10-Dec-2019 08:45:35
189.7791 -1.9308 0 188.6225 -1.9758 0 23.875 23.6314 188.9806 -1.82 0.11084 188.2045 -1.8714 0.10442 23.875 23.4859 10-Dec-2019 08:45:41
189.7749 -1.9349 0 188.613 -1.9854 0 23.8125 23.6314 188.9811 -1.8194 0.11549 188.205 -1.8709 0.11452 23.875 23.4859 10-Dec-2019 08:45:47
189.7768 -1.933 0 188.6149 -1.9835 0 23.8125 23.6314 188.9837 -1.8169 0.11615 188.2076 -1.8683 0.11517 23.875 23.4859 10-Dec-2019 08:45:53
189.7772 -1.9327 0 188.6152 -1.9832 0 23.8125 23.6314 188.9812 -1.8194 0.11328 188.2051 -1.8709 0.1123 23.875 23.4859 10-Dec-2019 08:45:59
189.7771 -1.9328 0 188.6205 -1.9778 0 23.875 23.6314 188.9776 -1.823 0.10985 188.2015 -1.8744 0.10342 23.875 23.4859 10-Dec-2019 08:46:06
189.776 -1.9339 0 188.6195 -1.9789 0 23.875 23.6314 188.9811 -1.8195 0.11436 188.205 -1.871 0.10794 23.875 23.4859 10-Dec-2019 08:46:12
189.7768 -1.9331 0 188.6202 -1.9781 0 23.875 23.6223 188.9785 -1.8221 0.11104 188.2024 -1.8735 0.10461 23.875 23.4859 10-Dec-2019 08:46:18
189.7769 -1.933 0 188.6149 -1.9835 0 23.8125 23.6314 188.9771 -1.8235 0.10951 188.201 -1.8749 0.10854 23.875 23.4859 10-Dec-2019 08:46:24
189.7747 -1.9352 0 188.6182 -1.9802 0 23.875 23.6314 188.9782 -1.8224 0.11278 188.2021 -1.8738 0.10635 23.875 23.4859 10-Dec-2019 08:46:30
189.7761 -1.9337 0 188.6142 -1.9842 0 23.8125 23.6314 188.9752 -1.8254 0.10835 188.1991 -1.8768 0.10738 23.8125 23.4859 10-Dec-2019 08:46:36
189.7757 -1.9342 0 188.6137 -1.9846 0 23.8125 23.6314 188.9785 -1.8221 0.11212 188.2024 -1.8735 0.11115 23.875 23.4859 10-Dec-2019 08:46:42
189.7754 -1.9345 0 188.6134 -1.985 0 23.8125 23.6314 188.9789 -1.8216 0.11284 188.2029 -1.8731 0.11186 23.875 23.4859 10-Dec-2019 08:46:48
189.7769 -1.933 0 188.6149 -1.9835 0 23.8125 23.6314 188.9783 -1.8223 0.11072 188.2022 -1.8737 0.10974 23.8125 23.4859 10-Dec-2019 08:46:54
189.7757 -1.9342 0 188.6192 -1.9792 0 23.875 23.6314 188.9761 -1.8245 0.1097 188.2 -1.8759 0.10327 23.875 23.4859 10-Dec-2019 08:47:01
189.7754 -1.9345 0 188.6188 -1.9796 0 23.875 23.6223 188.9762 -1.8244 0.11014 188.1947 -1.8812 0.098343 23.875 23.4859 10-Dec-2019 08:47:07
189.7754 -1.9345 0 188.6134 -1.9849 0 23.8125 23.6314 188.9766 -1.824 0.11044 188.2005 -1.8755 0.10947 23.875 23.4859 10-Dec-2019 08:47:13
189.7777 -1.9321 0 188.6212 -1.9772 0 23.875 23.6314 188.9775 -1.823 0.1091 188.2014 -1.8745 0.10268 23.875 23.4859 10-Dec-2019 08:47:19
189.7775 -1.9324 0 188.6155 -1.9829 0 23.8125 23.6314 188.9772 -1.8233 0.10909 188.2011 -1.8748 0.10811 23.875 23.4859 10-Dec-2019 08:47:25
189.7766 -1.9332 0 188.6201 -1.9783 0 23.875 23.6314 188.9741 -1.8265 0.10675 188.1926 -1.8833 0.094955 23.875 23.4859 10-Dec-2019 08:47:31
189.7748 -1.935 0 188.6129 -1.9855 0 23.8125 23.6314 188.9752 -1.8253 0.1097 188.1991 -1.8768 0.10872 23.875 23.4859 10-Dec-2019 08:47:37
189.7779 -1.932 0 188.6159 -1.9825 0 23.875 23.6314 188.9764 -1.8242 0.10782 188.2003 -1.8757 0.10684 23.875 23.4859 10-Dec-2019 08:47:43
189.7788 -1.9311 0 188.6222 -1.9761 0 23.8125 23.6314 188.9774 -1.8232 0.10793 188.2013 -1.8746 0.1015 23.875 23.4859 10-Dec-2019 08:47:49
