D2BHa D2BHd D2BCJ D2AHa D2AHd D2ACJ D2temp D2Voltage D3BHa D3BHd D3BCJ D3AHa D3AHd D3ACJ D3temp D3Voltage 日期 时间 
191.3917 -0.31818 0 190.3575 -0.24086 0 25.1875 23.6223 189.1544 -1.6462 -1.328 191.1831 1.1072 1.348 41.1875 23.4222 09-Dec-2019 18:00:16
191.3913 -0.31859 0 190.3571 -0.24127 0 25.1875 23.6223 189.0812 -1.7194 -1.4008 191.1793 1.1033 1.3446 41.5 23.4222 09-Dec-2019 18:00:22
191.3901 -0.31979 0 190.3559 -0.24248 0 25.1875 23.6132 189.0052 -1.7954 -1.4756 191.1591 1.0831 1.3256 41.8125 23.4222 09-Dec-2019 18:00:28
191.3901 -0.31978 0 190.3559 -0.24246 0 25.1875 23.6223 188.9304 -1.8702 -1.5504 191.1544 1.0785 1.321 42.125 23.4222 09-Dec-2019 18:00:34
191.39 -0.31984 0 190.3559 -0.24252 0 25.1875 23.6223 188.8605 -1.94 -1.6202 191.1411 1.0651 1.3077 42.375 23.4222 09-Dec-2019 18:00:40
191.3858 -0.32413 0 190.3516 -0.24681 0 25.1875 23.6223 188.7906 -2.01 -1.6859 191.1278 1.0519 1.2987 42.625 23.4131 09-Dec-2019 18:00:46
191.3892 -0.32072 0 190.355 -0.24341 0 25.1875 23.6223 188.7229 -2.0777 -1.7569 191.1315 1.0555 1.2989 42.875 23.4131 09-Dec-2019 18:00:52
191.3872 -0.32265 0 190.353 -0.24533 0 25.1875 23.6132 188.6552 -2.1454 -1.8227 191.1211 1.0452 1.2905 43.125 23.4131 09-Dec-2019 18:00:59
191.3875 -0.32237 0 190.3533 -0.24506 0 25.1875 23.6314 188.5903 -2.2103 -1.8879 191.1137 1.0378 1.2828 43.375 23.4131 09-Dec-2019 18:01:05
191.3866 -0.32326 0 190.3524 -0.24594 0 25.1875 23.6223 188.5282 -2.2724 -1.9491 191.1095 1.0335 1.2794 43.625 23.4041 09-Dec-2019 18:01:11
191.3884 -0.32146 0 190.3542 -0.24414 0 25.25 23.6223 188.4669 -2.3337 -2.0123 191.1062 1.0303 1.2744 43.875 23.4131 09-Dec-2019 18:01:17
191.3869 -0.323 0 190.3527 -0.24568 0 25.1875 23.6223 188.377 -2.4236 -2.1006 191.0892 1.0132 1.2589 44.125 23.4131 09-Dec-2019 18:01:23
191.3868 -0.32307 0 190.3526 -0.24576 0 25.1875 23.6223 188.321 -2.4796 -2.1565 191.0772 1.0012 1.247 44.3125 23.4041 09-Dec-2019 18:01:29
191.384 -0.32585 0 190.3498 -0.24854 0 25.1875 23.6223 188.2614 -2.5392 -2.2133 191.0763 1.0004 1.2489 44.5625 23.4041 09-Dec-2019 18:01:35
191.3859 -0.32399 0 190.3517 -0.24667 0 25.1875 23.6223 188.2048 -2.5958 -2.2718 191.0639 0.98796 1.2346 44.75 23.4041 09-Dec-2019 18:01:41
191.3841 -0.32574 0 190.3499 -0.24843 0 25.1875 23.6041 188.1514 -2.6492 -2.3234 191.0697 0.99371 1.2421 45 23.4041 09-Dec-2019 18:01:47
191.3826 -0.32724 0 190.3484 -0.24992 0 25.1875 23.6223 188.0992 -2.7014 -2.3741 191.062 0.98602 1.2359 45.1875 23.395 09-Dec-2019 18:01:53
191.3812 -0.32869 0 190.347 -0.25137 0 25.1875 23.6223 188.0434 -2.7572 -2.4285 191.0507 0.97478 1.2262 45.375 23.395 09-Dec-2019 18:02:00
191.3816 -0.32831 0 190.3474 -0.25099 0 25.1875 23.6223 187.989 -2.8116 -2.4833 191.056 0.98007 1.2311 45.625 23.395 09-Dec-2019 18:02:06
191.38 -0.3299 0 190.3458 -0.25258 0 25.1875 23.6223 187.9399 -2.8606 -2.5307 191.0518 0.97588 1.2285 45.8125 23.395 09-Dec-2019 18:02:12
191.3792 -0.33064 0 190.345 -0.25333 0 25.1875 23.6223 187.8885 -2.9121 -2.5815 191.0453 0.96938 1.2227 46 23.395 09-Dec-2019 18:02:18
191.3761 -0.33383 0 190.3419 -0.25652 0 25.1875 23.6223 187.8407 -2.9599 -2.6261 191.0577 0.98175 1.2383 46.25 23.395 09-Dec-2019 18:02:24
191.3766 -0.33325 0 190.3424 -0.25594 0 25.1875 23.6223 187.7948 -3.0058 -2.6725 191.0419 0.966 1.2219 46.375 23.395 09-Dec-2019 18:02:30
191.3766 -0.33325 0 190.3424 -0.25594 0 25.1875 23.6223 187.7469 -3.0536 -2.7204 191.0545 0.97852 1.2345 46.625 23.395 09-Dec-2019 18:02:36
191.3772 -0.33273 0 190.343 -0.25542 0 25.1875 23.6223 187.6996 -3.101 -2.7682 191.0374 0.96147 1.2169 46.75 23.3859 09-Dec-2019 18:02:42
191.373 -0.3369 0 190.3388 -0.25958 0 25.1875 23.6223 187.6541 -3.1465 -2.8096 191.0373 0.96136 1.2209 46.9375 23.3859 09-Dec-2019 18:02:48
191.3741 -0.3358 0 190.3399 -0.25848 0 25.1875 23.6223 187.6092 -3.1914 -2.8556 191.038 0.96207 1.2206 47.125 23.3859 09-Dec-2019 18:02:54
191.3755 -0.33437 0 190.3413 -0.25705 0 25.1875 23.6223 187.5681 -3.2325 -2.8981 191.0426 0.96661 1.2237 47.3125 23.3859 09-Dec-2019 18:03:01
191.3701 -0.33974 0 190.336 -0.26242 0 25.1875 23.6223 187.5233 -3.2773 -2.9376 191.0435 0.96754 1.23 47.5 23.3768 09-Dec-2019 18:03:07
191.3678 -0.34213 0 190.3336 -0.26482 0 25.1875 23.6223 187.47 -3.3306 -2.9884 191.0208 0.94482 1.2096 47.625 23.3768 09-Dec-2019 18:03:13
191.3669 -0.34302 0 190.3327 -0.2657 0 25.1875 23.6223 187.4294 -3.3712 -3.0282 191.0261 0.95012 1.2158 47.8125 23.3768 09-Dec-2019 18:03:19
191.3634 -0.34647 0 190.3292 -0.26915 0 25.1875 23.6223 187.3895 -3.4111 -3.0647 191.0321 0.95615 1.2253 48 23.3768 09-Dec-2019 18:03:25
191.3619 -0.34802 0 190.3277 -0.27071 0 25.1875 23.6132 187.3662 -3.4344 -3.0864 191.0242 0.94823 1.2189 48.125 23.3768 09-Dec-2019 18:03:31
191.374 -0.33586 0 190.3398 -0.25854 0 25.1875 23.6223 187.3186 -3.482 -3.1461 191.0226 0.94667 1.2052 48.3125 23.3768 09-Dec-2019 18:03:37
191.3606 -0.34926 0 190.3264 -0.27194 0 25.1875 23.6223 187.2607 -3.5399 -3.1906 190.9955 0.91957 1.1915 48.3125 23.3677 09-Dec-2019 18:03:43
191.3583 -0.35162 0 190.3241 -0.27431 0 25.1875 23.6223 187.1887 -3.6119 -3.2603 190.8619 0.78598 1.0603 48 23.3768 09-Dec-2019 18:03:49
191.3569 -0.353 0 190.3227 -0.27568 0 25.1875 23.6223 187.0965 -3.7041 -3.3511 190.6777 0.60173 0.87741 47.5625 23.3768 09-Dec-2019 18:03:56
191.3555 -0.35434 0 190.3214 -0.27702 0 25.1875 23.6223 187.0038 -3.7968 -3.4425 190.4779 0.40196 0.67899 47.1875 23.3768 09-Dec-2019 18:04:02
191.3543 -0.35561 0 190.3201 -0.27829 0 25.1875 23.6223 186.9294 -3.8712 -3.5156 190.297 0.22107 0.49936 46.8125 23.3677 09-Dec-2019 18:04:08
191.3517 -0.35815 0 190.3175 -0.28084 0 25.1875 23.6223 186.8708 -3.9297 -3.5716 190.1778 0.10185 0.38269 46.5 23.3677 09-Dec-2019 18:04:14
191.3479 -0.36194 0 190.3138 -0.28462 0 25.1875 23.6132 186.8396 -3.961 -3.599 190.071 -0.0049133 0.27971 46.25 23.3768 09-Dec-2019 18:04:20
191.3461 -0.36377 0 190.3119 -0.28645 0 25.1875 23.6223 186.8556 -3.945 -3.5812 190.0418 -0.034103 0.25235 46 23.3586 09-Dec-2019 18:04:26
191.3453 -0.36458 0 190.3111 -0.28726 0 25.1875 23.6223 186.927 -3.8736 -3.509 190.0532 -0.02272 0.26454 45.8125 23.3677 09-Dec-2019 18:04:32
191.3416 -0.36824 0 190.3074 -0.29092 0 25.1875 23.6223 187.0436 -3.757 -3.3887 190.0839 0.0079346 0.29886 45.625 23.3677 09-Dec-2019 18:04:38
191.3417 -0.36816 0 190.3075 -0.29085 0 25.1875 23.6223 187.1022 -3.6984 -3.3303 190.1238 0.047836 0.33868 45.4375 23.3677 09-Dec-2019 18:04:44
191.3392 -0.37068 0 190.305 -0.29337 0 25.1875 23.6223 187.1603 -3.6403 -3.2696 190.1373 0.061325 0.35469 45.25 23.3677 09-Dec-2019 18:04:50
191.34 -0.36984 0 190.3058 -0.29253 0 25.1875 23.6223 187.2131 -3.5875 -3.2176 190.1604 0.084457 0.37698 45.125 23.3677 09-Dec-2019 18:04:57
191.3388 -0.37108 0 190.3046 -0.29376 0 25.1875 23.6223 187.2591 -3.5415 -3.1704 190.1619 0.085953 0.37971 44.9375 23.3677 09-Dec-2019 18:05:03
191.3379 -0.37196 0 190.3037 -0.29465 0 25.1875 23.6223 187.2999 -3.5007 -3.1288 190.1731 0.097198 0.39185 44.8125 23.3677 09-Dec-2019 18:05:09
191.3378 -0.37209 0 190.3036 -0.29477 0 25.1875 23.6223 187.3401 -3.4605 -3.0884 190.1691 0.093185 0.38795 44.625 23.3677 09-Dec-2019 18:05:15
191.3399 -0.36995 0 190.3057 -0.29263 0 25.1875 23.6223 187.3807 -3.4199 -3.0499 190.1803 0.10435 0.39699 44.5 23.3677 09-Dec-2019 18:05:21
191.3367 -0.37323 0 190.3025 -0.29591 0 25.1875 23.6223 187.4139 -3.3867 -3.0134 190.1841 0.10818 0.4041 44.375 23.3677 09-Dec-2019 18:05:27
191.3368 -0.37311 0 190.3026 -0.29579 0 25.1875 23.6223 187.446 -3.3546 -2.9815 190.1869 0.11093 0.40672 44.25 23.3677 09-Dec-2019 18:05:33
191.3365 -0.37343 0 190.3023 -0.29611 0 25.1875 23.6223 187.4763 -3.3242 -2.9508 190.1879 0.11198 0.4081 44.125 23.3677 09-Dec-2019 18:05:39
191.3358 -0.37411 0 190.3016 -0.2968 0 25.1875 23.6223 187.5019 -3.2987 -2.9246 190.1697 0.09375 0.39055 43.9375 23.3677 09-Dec-2019 18:05:45
191.3355 -0.37436 0 190.3013 -0.29704 0 25.1875 23.6223 187.5314 -3.2692 -2.8948 190.1846 0.10867 0.40572 43.875 23.3677 09-Dec-2019 18:05:51
191.3352 -0.37468 0 190.301 -0.29736 0 25.1875 23.6223 187.5551 -3.2455 -2.8708 190.1792 0.1033 0.40067 43.75 23.3677 09-Dec-2019 18:05:58
191.3371 -0.3728 0 190.3029 -0.29549 0 25.1875 23.6223 187.5828 -3.2178 -2.845 190.1779 0.10191 0.3974 43.625 23.3677 09-Dec-2019 18:06:04
191.3336 -0.37628 0 190.2994 -0.29897 0 25.1875 23.6132 187.6043 -3.1963 -2.82 190.1849 0.10896 0.40793 43.5625 23.3677 09-Dec-2019 18:06:10
191.3313 -0.37854 0 190.2971 -0.30122 0 25.1875 23.6223 187.6287 -3.1719 -2.7934 190.1803 0.1044 0.40562 43.4375 23.3677 09-Dec-2019 18:06:16
191.3323 -0.37755 0 190.2981 -0.30023 0 25.1875 23.6223 187.65 -3.1506 -2.7731 190.1727 0.096771 0.397 43.3125 23.3677 09-Dec-2019 18:06:22
191.3323 -0.37759 0 190.2981 -0.30028 0 25.1875 23.6223 187.672 -3.1286 -2.751 190.1659 0.089996 0.39027 43.1875 23.3768 09-Dec-2019 18:06:28
191.3339 -0.37596 0 190.2997 -0.29865 0 25.1875 23.6223 187.6899 -3.1107 -2.7348 190.155 0.079086 0.37773 43.0625 23.3677 09-Dec-2019 18:06:34
191.332 -0.37791 0 190.2978 -0.3006 0 25.1875 23.6223 187.7124 -3.0881 -2.7102 190.1633 0.087311 0.38791 43 23.3768 09-Dec-2019 18:06:40
191.3334 -0.37648 0 190.3054 -0.29298 0 25.25 23.6223 187.7297 -3.0709 -2.6944 190.1518 0.075867 0.36885 42.875 23.3768 09-Dec-2019 18:06:46
191.3343 -0.37561 0 190.3001 -0.29829 0 25.1875 23.6223 187.7491 -3.0515 -2.6759 190.1569 0.080963 0.37926 42.8125 23.3768 09-Dec-2019 18:06:53
191.3311 -0.3788 0 190.2969 -0.30148 0 25.1875 23.6223 187.7686 -3.032 -2.6532 190.1622 0.086212 0.3877 42.6875 23.3768 09-Dec-2019 18:06:59
191.332 -0.37787 0 190.2978 -0.30055 0 25.1875 23.6223 187.788 -3.0125 -2.6347 190.153 0.077103 0.37766 42.625 23.3768 09-Dec-2019 18:07:05
191.3313 -0.37854 0 190.2971 -0.30122 0 25.1875 23.6223 187.8017 -2.9989 -2.6203 190.1525 0.076523 0.37775 42.5 23.3768 09-Dec-2019 18:07:11
191.3302 -0.37968 0 190.296 -0.30237 0 25.1875 23.6223 187.8206 -2.98 -2.6003 190.1429 0.066986 0.36935 42.4375 23.3768 09-Dec-2019 18:07:17
191.3314 -0.37848 0 190.2972 -0.30116 0 25.1875 23.6223 187.8373 -2.9633 -2.5848 190.1454 0.069443 0.37061 42.3125 23.3768 09-Dec-2019 18:07:23
191.3333 -0.37663 0 190.2991 -0.29932 0 25.1875 23.6223 187.8537 -2.9469 -2.5703 190.1334 0.05748 0.3568 42.1875 23.3768 09-Dec-2019 18:07:29
191.3316 -0.37828 0 190.2974 -0.30096 0 25.1875 23.6223 187.8707 -2.9299 -2.5516 190.1363 0.060364 0.36133 42.125 23.3768 09-Dec-2019 18:07:35
191.3299 -0.37996 0 190.2957 -0.30264 0 25.1875 23.6223 187.8856 -2.915 -2.535 190.1371 0.061142 0.36378 42.0625 23.3768 09-Dec-2019 18:07:41
191.3297 -0.3802 0 190.2955 -0.30289 0 25.1875 23.6132 187.9004 -2.9002 -2.52 190.1237 0.047729 0.35062 42 23.3768 09-Dec-2019 18:07:47
191.3293 -0.38062 0 190.2951 -0.3033 0 25.1875 23.6223 187.9183 -2.8822 -2.5016 190.1276 0.05162 0.35492 41.875 23.3768 09-Dec-2019 18:07:54
191.3254 -0.38451 0 190.2912 -0.30719 0 25.1875 23.6223 187.9395 -2.8611 -2.4766 190.1274 0.051422 0.35861 41.8125 23.3768 09-Dec-2019 18:08:00
191.3254 -0.38448 0 190.2912 -0.30716 0 25.1875 23.6223 187.9518 -2.8488 -2.4643 190.1049 0.028931 0.33609 41.6875 23.3859 09-Dec-2019 18:08:06
191.3286 -0.38132 0 190.2944 -0.304 0 25.1875 23.6223 187.9707 -2.8299 -2.4486 190.1098 0.033859 0.33786 41.625 23.3768 09-Dec-2019 18:08:12
191.3257 -0.38416 0 190.2915 -0.30684 0 25.1875 23.6223 187.9834 -2.8172 -2.4331 190.1085 0.032562 0.3394 41.5625 23.3768 09-Dec-2019 18:08:18
191.3269 -0.38301 0 190.2927 -0.30569 0 25.1875 23.6223 187.9964 -2.8042 -2.4212 190.1076 0.031616 0.33731 41.5 23.3768 09-Dec-2019 18:08:24
191.3259 -0.38394 0 190.2917 -0.30663 0 25.1875 23.6223 188.0147 -2.7859 -2.402 190.1119 0.035995 0.34262 41.4375 23.3768 09-Dec-2019 18:08:30
191.325 -0.3849 0 190.2908 -0.30759 0 25.1875 23.6223 188.0278 -2.7728 -2.3879 190.0973 0.021332 0.32892 41.3125 23.3859 09-Dec-2019 18:08:36
191.3283 -0.38155 0 190.2941 -0.30423 0 25.1875 23.6223 188.0442 -2.7564 -2.3748 190.0998 0.023849 0.32808 41.25 23.3859 09-Dec-2019 18:08:42
191.3253 -0.38457 0 190.2911 -0.30725 0 25.1875 23.6223 188.0568 -2.7438 -2.3592 190.0985 0.022598 0.32985 41.1875 23.3859 09-Dec-2019 18:08:48
191.3232 -0.3867 0 190.289 -0.30939 0 25.1875 23.6223 188.0683 -2.7322 -2.3455 190.0962 0.020279 0.32967 41.125 23.3768 09-Dec-2019 18:08:55
191.3204 -0.38951 0 190.2862 -0.31219 0 25.1875 23.6223 188.0829 -2.7176 -2.3281 190.0832 0.0072479 0.31944 41 23.3768 09-Dec-2019 18:09:01
191.3238 -0.38611 0 190.2896 -0.30879 0 25.1875 23.6132 188.0957 -2.7048 -2.3187 190.0822 0.0062561 0.31505 40.9375 23.3768 09-Dec-2019 18:09:07
191.3232 -0.38664 0 190.289 -0.30933 0 25.1875 23.6223 188.1096 -2.691 -2.3044 190.0823 0.0063324 0.31566 40.875 23.3768 09-Dec-2019 18:09:13
191.3232 -0.38667 0 190.289 -0.30936 0 25.1875 23.6223 188.1217 -2.6789 -2.2922 190.0806 0.0046997 0.31406 40.8125 23.3768 09-Dec-2019 18:09:19
191.3229 -0.38698 0 190.2887 -0.30966 0 25.1875 23.6223 188.1365 -2.664 -2.2771 190.068 -0.0079041 0.30176 40.6875 23.3768 09-Dec-2019 18:09:25
191.3219 -0.38794 0 190.2878 -0.31062 0 25.1875 23.6314 188.1508 -2.6498 -2.2619 190.0823 0.0063629 0.31699 40.6875 23.3768 09-Dec-2019 18:09:31
191.3225 -0.38736 0 190.2883 -0.31004 0 25.1875 23.6223 188.1618 -2.6388 -2.2514 190.0659 -0.010025 0.30002 40.5625 23.3768 09-Dec-2019 18:09:37
191.3225 -0.38739 0 190.2883 -0.31007 0 25.1875 23.6223 188.175 -2.6256 -2.2382 190.0655 -0.010468 0.29961 40.5 23.3768 09-Dec-2019 18:09:43
191.324 -0.38591 0 190.2898 -0.30859 0 25.1875 23.6223 188.19 -2.6106 -2.2247 190.0668 -0.0090942 0.2995 40.4375 23.3768 09-Dec-2019 18:09:50
191.3237 -0.38623 0 190.2895 -0.30891 0 25.1875 23.6223 188.2005 -2.6001 -2.2138 190.0638 -0.012161 0.29675 40.375 23.3768 09-Dec-2019 18:09:56
191.3201 -0.3898 0 190.2859 -0.31248 0 25.1875 23.6223 188.2104 -2.5901 -2.2003 190.0601 -0.015839 0.29665 40.3125 23.3768 09-Dec-2019 18:10:02
191.3194 -0.39052 0 190.2852 -0.3132 0 25.1875 23.6223 188.2266 -2.574 -2.1835 190.0627 -0.01326 0.29994 40.25 23.3768 09-Dec-2019 18:10:08
191.3206 -0.3893 0 190.2864 -0.31198 0 25.1875 23.6314 188.2396 -2.561 -2.1717 190.0622 -0.013779 0.2982 40.125 23.3768 09-Dec-2019 18:10:14
191.319 -0.39093 0 190.2848 -0.31361 0 25.1875 23.6223 188.248 -2.5526 -2.1617 190.057 -0.018936 0.29468 40.125 23.3768 09-Dec-2019 18:10:20
191.3223 -0.38757 0 190.2881 -0.31026 0 25.1875 23.6223 188.261 -2.5396 -2.152 190.0565 -0.01944 0.29082 40.0625 23.3768 09-Dec-2019 18:10:26
191.3195 -0.39034 0 190.2854 -0.31302 0 25.1875 23.6223 188.2755 -2.525 -2.1347 190.0575 -0.018402 0.29462 39.9375 23.3768 09-Dec-2019 18:10:32
191.3198 -0.39009 0 190.2856 -0.31277 0 25.1875 23.6223 188.2876 -2.513 -2.1229 190.0561 -0.019852 0.29292 39.875 23.3859 09-Dec-2019 18:10:38
191.3239 -0.38599 0 190.2897 -0.30867 0 25.1875 23.6132 188.2976 -2.503 -2.117 190.0527 -0.02327 0.2854 39.8125 23.3859 09-Dec-2019 18:10:44
191.3219 -0.38794 0 190.2878 -0.31062 0 25.1875 23.6223 188.309 -2.4916 -2.1036 190.0507 -0.025284 0.28534 39.75 23.3859 09-Dec-2019 18:10:51
191.323 -0.38692 0 190.2888 -0.3096 0 25.1875 23.6223 188.3234 -2.4772 -2.0903 190.0517 -0.024292 0.28531 39.75 23.3859 09-Dec-2019 18:10:57
191.3232 -0.38673 0 190.289 -0.30942 0 25.1875 23.6223 188.3331 -2.4675 -2.0807 190.0346 -0.041382 0.26804 39.625 23.395 09-Dec-2019 18:11:03
191.3218 -0.38812 0 190.2876 -0.31081 0 25.1875 23.6223 188.3439 -2.4567 -2.0686 190.0454 -0.030579 0.28023 39.5625 23.395 09-Dec-2019 18:11:09
191.3228 -0.3871 0 190.2886 -0.30978 0 25.1875 23.6223 188.3561 -2.4445 -2.0574 190.0309 -0.045074 0.26471 39.5 23.3859 09-Dec-2019 18:11:15
191.3199 -0.38997 0 190.2857 -0.31265 0 25.1875 23.6132 188.3732 -2.4274 -2.0375 190.0412 -0.034698 0.27795 39.4375 23.395 09-Dec-2019 18:11:21
191.3203 -0.38956 0 190.2861 -0.31224 0 25.1875 23.6223 188.3839 -2.4167 -2.0272 190.032 -0.0439 0.26834 39.375 23.3859 09-Dec-2019 18:11:27
191.321 -0.38893 0 190.2868 -0.31161 0 25.1875 23.6223 188.3957 -2.4049 -2.016 190.0306 -0.045349 0.26627 39.3125 23.3859 09-Dec-2019 18:11:33
191.3236 -0.38631 0 190.2894 -0.30899 0 25.1875 23.6223 188.4085 -2.3921 -2.0058 190.0302 -0.045731 0.26326 39.25 23.3859 09-Dec-2019 18:11:39
191.3207 -0.38918 0 190.2865 -0.31186 0 25.1875 23.6314 188.4185 -2.382 -1.9929 190.027 -0.048935 0.26292 39.1875 23.395 09-Dec-2019 18:11:45
191.3191 -0.39082 0 190.2832 -0.31517 0 25.1875 23.6223 188.4265 -2.3741 -1.9833 190.0349 -0.041 0.27417 39.1875 23.395 09-Dec-2019 18:11:52
191.3197 -0.39015 0 190.2855 -0.31284 0 25.1875 23.6223 188.4424 -2.3582 -1.968 190.0245 -0.051453 0.26138 39.0625 23.395 09-Dec-2019 18:11:58
191.3163 -0.39354 0 190.2822 -0.31622 0 25.1875 23.6132 188.4484 -2.3522 -1.9587 190.0305 -0.045486 0.27074 39.0625 23.395 09-Dec-2019 18:12:04
191.3162 -0.39369 0 190.282 -0.31638 0 25.1875 23.6223 188.4588 -2.3418 -1.9481 190.0145 -0.061401 0.25497 38.9375 23.395 09-Dec-2019 18:12:10
191.3172 -0.3927 0 190.283 -0.31538 0 25.1875 23.6223 188.466 -2.3346 -1.9419 190.0217 -0.054199 0.26118 38.9375 23.395 09-Dec-2019 18:12:16
191.3173 -0.39261 0 190.2831 -0.31529 0 25.1875 23.6223 188.4771 -2.3235 -1.9309 190.0197 -0.056213 0.25908 38.875 23.395 09-Dec-2019 18:12:22
191.3192 -0.39072 0 190.285 -0.3134 0 25.1875 23.6223 188.4918 -2.3088 -1.918 190.0214 -0.05455 0.25885 38.8125 23.395 09-Dec-2019 18:12:28
191.3182 -0.39166 0 190.284 -0.31435 0 25.1875 23.6223 188.5009 -2.2997 -1.908 190.0174 -0.058517 0.25583 38.75 23.395 09-Dec-2019 18:12:34
191.3174 -0.39249 0 190.2832 -0.31517 0 25.1875 23.6223 188.5056 -2.2949 -1.9025 190.0091 -0.066849 0.24832 38.6875 23.395 09-Dec-2019 18:12:40
191.3191 -0.39082 0 190.2849 -0.31351 0 25.1875 23.6223 188.5186 -2.282 -1.8912 190.009 -0.06694 0.24657 38.625 23.4041 09-Dec-2019 18:12:47
191.3223 -0.38762 0 190.2881 -0.3103 0 25.1875 23.6223 188.5311 -2.2695 -1.8819 190.0085 -0.067474 0.24283 38.5625 23.395 09-Dec-2019 18:12:53
191.3247 -0.38522 0 190.2905 -0.30791 0 25.1875 23.6223 188.54 -2.2606 -1.8753 190.0045 -0.071487 0.23642 38.5 23.4041 09-Dec-2019 18:12:59
191.3245 -0.38539 0 190.2903 -0.30807 0 25.1875 23.6223 188.5484 -2.2522 -1.8668 189.9999 -0.076065 0.23201 38.4375 23.395 09-Dec-2019 18:13:05
191.3256 -0.38431 0 190.2914 -0.30699 0 25.1875 23.6223 188.5549 -2.2457 -1.8614 189.9934 -0.082504 0.22449 38.375 23.395 09-Dec-2019 18:13:11
191.3244 -0.38544 0 190.2903 -0.30812 0 25.1875 23.6223 188.5666 -2.234 -1.8486 189.9922 -0.083771 0.22435 38.3125 23.4041 09-Dec-2019 18:13:17
191.3224 -0.38744 0 190.2883 -0.31012 0 25.1875 23.6223 188.5782 -2.2224 -1.8349 190.0038 -0.072098 0.23802 38.3125 23.4041 09-Dec-2019 18:13:23
191.3236 -0.38631 0 190.2894 -0.30899 0 25.1875 23.6223 188.5906 -2.21 -1.8237 190.0033 -0.072662 0.23633 38.25 23.4041 09-Dec-2019 18:13:29
191.3239 -0.38597 0 190.2836 -0.3148 0 25.125 23.6132 188.5965 -2.2041 -1.8182 189.9963 -0.079636 0.23517 38.1875 23.4041 09-Dec-2019 18:13:35
191.323 -0.38687 0 190.2827 -0.3157 0 25.125 23.6223 188.6072 -2.1933 -1.8065 189.9942 -0.081696 0.23401 38.125 23.4041 09-Dec-2019 18:13:41
191.3221 -0.38776 0 190.2879 -0.31044 0 25.1875 23.6223 188.6169 -2.1836 -1.7959 190.004 -0.071991 0.23845 38.0625 23.4041 09-Dec-2019 18:13:48
191.3209 -0.38901 0 190.2867 -0.31169 0 25.1875 23.6223 188.6223 -2.1783 -1.7893 189.9965 -0.079468 0.23222 38.0625 23.4041 09-Dec-2019 18:13:54
191.321 -0.38884 0 190.2868 -0.31152 0 25.1875 23.6223 188.6313 -2.1693 -1.7804 189.9927 -0.083237 0.22829 37.9375 23.4041 09-Dec-2019 18:14:00
191.3229 -0.38698 0 190.2826 -0.31581 0 25.125 23.6223 188.6406 -2.16 -1.773 189.9892 -0.086777 0.22903 37.9375 23.4041 09-Dec-2019 18:14:06
191.3211 -0.38876 0 190.2808 -0.3176 0 25.125 23.6223 188.6481 -2.1525 -1.7637 189.9839 -0.092026 0.22557 37.875 23.4041 09-Dec-2019 18:14:12
191.3241 -0.38582 0 190.2837 -0.31465 0 25.1875 23.6223 188.6567 -2.1439 -1.758 189.9798 -0.096115 0.21854 37.8125 23.4041 09-Dec-2019 18:14:18
