D2BHa D2BHd D2BCJ D2AHa D2AHd D2ACJ D2temp D2Voltage D3BHa D3BHd D3BCJ D3AHa D3AHd D3ACJ D3temp D3Voltage 日期 时间 
192.0928 -19.0402 0 190.942 -19.0054 0 23.9375 23.6314 191.4691 -19.0804 -0.040222 190.6947 -19.0616 -0.056152 23.875 23.4859 09-Dec-2019 11:36:28
192.0965 -19.0365 0 190.9457 -19.0017 0 23.9375 23.6314 191.47 -19.0795 -0.04306 190.6956 -19.0607 -0.05899 23.875 23.4859 09-Dec-2019 11:36:34
192.0977 -19.0353 0 190.9469 -19.0005 0 23.9375 23.6314 191.4695 -19.08 -0.044754 190.6951 -19.0612 -0.060684 23.875 23.4859 09-Dec-2019 11:36:40
192.0972 -19.0358 0 190.9464 -19.001 0 23.9375 23.6314 191.4698 -19.0797 -0.043945 190.6954 -19.0608 -0.059875 23.875 23.4859 09-Dec-2019 11:36:46
192.0964 -19.0366 0 190.9456 -19.0018 0 23.9375 23.6314 191.468 -19.0815 -0.044907 190.6991 -19.0572 -0.05542 23.875 23.4859 09-Dec-2019 11:36:52
192.0934 -19.0396 0 190.9426 -19.0048 0 23.9375 23.6223 191.4689 -19.0806 -0.041061 190.6945 -19.0618 -0.056992 23.875 23.4859 09-Dec-2019 11:36:58
192.0971 -19.0358 0 190.9464 -19.001 0 23.9375 23.6314 191.4684 -19.0811 -0.045273 190.694 -19.0622 -0.061203 23.9375 23.4859 09-Dec-2019 11:37:04
192.0953 -19.0376 0 190.9446 -19.0028 0 23.9375 23.6314 191.4686 -19.0809 -0.043304 190.6942 -19.0621 -0.059235 23.875 23.4859 09-Dec-2019 11:37:10
192.0954 -19.0375 0 190.9447 -19.0027 0 23.9375 23.6314 191.4695 -19.08 -0.042465 190.7005 -19.0557 -0.052979 23.875 23.4859 09-Dec-2019 11:37:16
192.0958 -19.0372 0 190.9451 -19.0023 0 23.9375 23.6314 191.4707 -19.0789 -0.041702 190.6962 -19.06 -0.057632 23.875 23.4859 09-Dec-2019 11:37:22
192.0967 -19.0363 0 190.9459 -19.0015 0 23.9375 23.6314 191.4704 -19.0791 -0.042831 190.696 -19.0602 -0.058762 23.9375 23.4859 09-Dec-2019 11:37:28
192.0953 -19.0377 0 190.9445 -19.0029 0 23.9375 23.6314 191.4651 -19.0845 -0.046799 190.6961 -19.0602 -0.057312 23.875 23.4859 09-Dec-2019 11:37:34
192.0932 -19.0397 0 190.9425 -19.0049 0 23.9375 23.6314 191.4676 -19.0819 -0.042145 190.6986 -19.0576 -0.052658 23.875 23.4859 09-Dec-2019 11:37:40
192.0925 -19.0405 0 190.9417 -19.0057 0 23.9375 23.6132 191.468 -19.0816 -0.041061 190.6935 -19.0627 -0.056992 23.875 23.4859 09-Dec-2019 11:37:46
192.0973 -19.0357 0 190.9465 -19.0009 0 23.9375 23.6314 191.4673 -19.0822 -0.046539 190.6929 -19.0633 -0.062469 23.9375 23.495 09-Dec-2019 11:37:52
192.0949 -19.0381 0 190.9441 -19.0033 0 23.9375 23.6314 191.4682 -19.0813 -0.043243 190.6938 -19.0625 -0.059174 23.875 23.4859 09-Dec-2019 11:37:58
192.0988 -19.0342 0 190.948 -18.9994 0 23.9375 23.6314 191.4691 -19.0804 -0.046204 190.6947 -19.0615 -0.062134 23.9375 23.4859 09-Dec-2019 11:38:04
192.0955 -19.0374 0 190.9448 -19.0026 0 23.9375 23.6314 191.471 -19.0785 -0.041031 190.6966 -19.0596 -0.056946 23.875 23.4859 09-Dec-2019 11:38:10
192.0948 -19.0382 0 190.944 -19.0034 0 23.9375 23.6314 191.4688 -19.0807 -0.042557 190.6944 -19.0619 -0.058487 23.875 23.4859 09-Dec-2019 11:38:16
192.0943 -19.0386 0 190.9436 -19.0038 0 23.9375 23.6314 191.4661 -19.0834 -0.044769 190.6971 -19.0591 -0.055283 23.875 23.4859 09-Dec-2019 11:38:22
192.0927 -19.0403 0 190.9419 -19.0055 0 23.9375 23.6314 191.4642 -19.0853 -0.044952 190.6953 -19.061 -0.055466 23.875 23.4859 09-Dec-2019 11:38:28
192.0955 -19.0375 0 190.9447 -19.0027 0 23.9375 23.6314 191.4642 -19.0853 -0.047821 190.6898 -19.0664 -0.063751 23.9375 23.4859 09-Dec-2019 11:38:34
192.0951 -19.0378 0 190.9444 -19.003 0 23.9375 23.6314 191.4662 -19.0834 -0.045517 190.6917 -19.0645 -0.061447 23.875 23.4859 09-Dec-2019 11:38:40
192.0947 -19.0383 0 190.944 -19.0034 0 23.9375 23.6314 191.4651 -19.0844 -0.046173 190.6907 -19.0656 -0.062103 23.875 23.4859 09-Dec-2019 11:38:47
192.0943 -19.0387 0 190.9436 -19.0038 0 23.9375 23.6314 191.4639 -19.0857 -0.047012 190.6894 -19.0668 -0.062943 23.9375 23.4859 09-Dec-2019 11:38:53
192.0909 -19.0421 0 190.9401 -19.0073 0 23.9375 23.6314 191.464 -19.0856 -0.043457 190.6895 -19.0667 -0.059387 23.875 23.4859 09-Dec-2019 11:38:59
192.0921 -19.0408 0 190.9414 -19.006 0 23.9375 23.6223 191.463 -19.0865 -0.045654 190.6886 -19.0676 -0.061584 23.875 23.4859 09-Dec-2019 11:39:05
192.089 -19.0439 0 190.9383 -19.0091 0 23.9375 23.6314 191.4648 -19.0847 -0.040756 190.6904 -19.0658 -0.056686 23.9375 23.4859 09-Dec-2019 11:39:11
192.0888 -19.0441 0 190.9381 -19.0093 0 23.9375 23.6314 191.4627 -19.0869 -0.042725 190.6882 -19.068 -0.058655 24 23.4859 09-Dec-2019 11:39:17
192.0872 -19.0458 0 190.9364 -19.011 0 23.9375 23.6314 191.5037 -19.0458 -1.5259e-05 190.8089 -18.9473 0.063675 25.1875 23.4768 09-Dec-2019 11:39:23
192.082 -19.0509 0 190.9313 -19.0161 0 23.9375 23.6314 191.5813 -18.9682 0.082672 191.021 -18.7352 0.2809 26.5 23.4859 09-Dec-2019 11:39:29
192.0873 -19.0456 0 190.9366 -19.0108 0 23.9375 23.6223 191.6776 -18.8719 0.17371 191.239 -18.5172 0.49364 27.5 23.4859 09-Dec-2019 11:39:35
192.0892 -19.0437 0 190.9385 -19.0089 0 23.9375 23.6314 191.7834 -18.7661 0.27762 191.4614 -18.2948 0.71411 28.375 23.495 09-Dec-2019 11:39:41
192.0913 -19.0417 0 190.9405 -19.0069 0 23.9375 23.6314 191.8673 -18.6822 0.35947 191.653 -18.1032 0.90366 29.125 23.4859 09-Dec-2019 11:39:47
192.0914 -19.0415 0 190.9407 -19.0067 0 23.9375 23.6314 191.9059 -18.6436 0.39792 191.7785 -17.9777 1.0291 29.75 23.4859 09-Dec-2019 11:39:53
192.0891 -19.0439 0 190.9384 -19.009 0 23.9375 23.6223 191.9081 -18.6414 0.40248 191.8804 -17.8758 1.1332 30.375 23.4768 09-Dec-2019 11:39:59
192.0913 -19.0417 0 190.9405 -19.0069 0 23.9375 23.6314 191.8875 -18.6621 0.37962 191.9443 -17.812 1.1949 30.9375 23.4768 09-Dec-2019 11:40:05
192.093 -19.04 0 190.9422 -19.0052 0 23.9375 23.6405 191.8418 -18.7077 0.33226 191.9858 -17.7704 1.2347 31.5 23.4859 09-Dec-2019 11:40:11
192.097 -19.036 0 190.9462 -19.0012 0 23.9375 23.6314 191.793 -18.7565 0.27948 192.0167 -17.7395 1.2617 32 23.4859 09-Dec-2019 11:40:17
192.0939 -19.0391 0 190.9431 -19.0043 0 23.9375 23.6314 191.7249 -18.8246 0.21443 192.0303 -17.726 1.2783 32.5 23.4768 09-Dec-2019 11:40:23
192.0887 -19.0442 0 190.938 -19.0094 0 23.9375 23.6314 191.6513 -18.8982 0.14606 192.0404 -17.7158 1.2936 32.9375 23.4859 09-Dec-2019 11:40:29
192.0869 -19.0461 0 190.9362 -19.0112 0 23.9375 23.6223 191.574 -18.9755 0.070541 192.0379 -17.7184 1.2929 33.375 23.4768 09-Dec-2019 11:40:35
192.0882 -19.0448 0 190.9374 -19.01 0 23.9375 23.6314 191.4969 -19.0526 -0.0077972 192.037 -17.7192 1.2908 33.8125 23.4768 09-Dec-2019 11:40:41
192.0854 -19.0476 0 190.9346 -19.0128 0 23.9375 23.6314 191.4134 -19.1362 -0.088562 192.0311 -17.7251 1.2877 34.25 23.4768 09-Dec-2019 11:40:47
192.0906 -19.0424 0 190.9398 -19.0076 0 23.9375 23.6314 191.3356 -19.2139 -0.17159 192.021 -17.7352 1.2724 34.625 23.4768 09-Dec-2019 11:40:53
192.086 -19.047 0 190.9352 -19.0122 0 23.9375 23.6314 191.2542 -19.2953 -0.24829 192.0199 -17.7363 1.2759 35.0625 23.4768 09-Dec-2019 11:40:59
192.0853 -19.0477 0 190.9346 -19.0128 0 23.9375 23.6314 191.1778 -19.3717 -0.32404 192.0133 -17.7429 1.27 35.4375 23.4677 09-Dec-2019 11:41:05
192.0842 -19.0488 0 190.9334 -19.014 0 23.9375 23.6223 191.1024 -19.4471 -0.39827 192.0087 -17.7475 1.2665 35.8125 23.4677 09-Dec-2019 11:41:11
192.0842 -19.0488 0 190.9334 -19.014 0 23.9375 23.6314 191.0229 -19.5266 -0.47777 192.001 -17.7552 1.2587 36.1875 23.4677 09-Dec-2019 11:41:17
192.0864 -19.0466 0 190.9357 -19.0117 0 23.9375 23.6314 190.9467 -19.6028 -0.55626 191.9974 -17.7588 1.2529 36.5625 23.4677 09-Dec-2019 11:41:23
192.0856 -19.0474 0 190.9348 -19.0126 0 23.9375 23.6314 190.8776 -19.6719 -0.6245 192.0019 -17.7543 1.2582 36.875 23.4677 09-Dec-2019 11:41:29
192.0823 -19.0507 0 190.9315 -19.0159 0 23.9375 23.6314 190.8062 -19.7433 -0.6926 191.9924 -17.7638 1.2521 37.25 23.4677 09-Dec-2019 11:41:35
192.0822 -19.0508 0 190.9314 -19.016 0 23.9375 23.6314 190.7338 -19.8157 -0.76492 191.9827 -17.7736 1.2424 37.5625 23.4586 09-Dec-2019 11:41:41
192.0831 -19.0499 0 190.9323 -19.0151 0 23.9375 23.6314 190.6645 -19.885 -0.83511 191.9892 -17.767 1.2481 37.875 23.4586 09-Dec-2019 11:41:47
192.0812 -19.0518 0 190.9305 -19.017 0 23.9375 23.6223 190.5958 -19.9538 -0.90199 191.9715 -17.7847 1.2323 38.1875 23.4586 09-Dec-2019 11:41:53
192.0817 -19.0513 0 190.9309 -19.0165 0 23.9375 23.6314 190.5272 -20.0224 -0.97105 191.9673 -17.789 1.2275 38.5 23.4495 09-Dec-2019 11:41:59
192.0803 -19.0527 0 190.9295 -19.0179 0 23.9375 23.6314 190.4559 -20.0936 -1.0409 191.9609 -17.7953 1.2226 38.8125 23.4495 09-Dec-2019 11:42:05
192.0757 -19.0573 0 190.9249 -19.0225 0 23.9375 23.6314 190.3936 -20.1559 -1.0986 191.9641 -17.7921 1.2304 39.125 23.4495 09-Dec-2019 11:42:11
192.0734 -19.0596 0 190.9281 -19.0193 0 23.9375 23.6314 190.3284 -20.2211 -1.1615 191.9649 -17.7914 1.2279 39.4375 23.4495 09-Dec-2019 11:42:17
192.0767 -19.0563 0 190.9259 -19.0215 0 23.9375 23.6314 190.265 -20.2846 -1.2283 191.9679 -17.7883 1.2332 39.6875 23.4495 09-Dec-2019 11:42:23
192.0753 -19.0576 0 190.9246 -19.0228 0 23.9375 23.6314 190.1968 -20.3527 -1.2951 191.9534 -17.8029 1.22 40 23.4404 09-Dec-2019 11:42:29
192.0741 -19.0589 0 190.9233 -19.0241 0 24 23.6314 190.1328 -20.4167 -1.3578 191.9433 -17.8129 1.2111 40.25 23.4404 09-Dec-2019 11:42:35
192.0747 -19.0583 0 190.9239 -19.0235 0 24 23.6314 190.0729 -20.4766 -1.4184 191.9512 -17.805 1.2184 40.5 23.4313 09-Dec-2019 11:42:41
192.0717 -19.0613 0 190.9209 -19.0265 0 24 23.6314 190.0112 -20.5384 -1.4771 191.9441 -17.8121 1.2143 40.75 23.4313 09-Dec-2019 11:42:47
192.0736 -19.0594 0 190.9228 -19.0246 0 23.9375 23.6314 189.9509 -20.5986 -1.5392 191.9388 -17.8174 1.2072 41.0625 23.4222 09-Dec-2019 11:42:53
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
192.074 -19.059 0 190.9287 -19.0187 0 24 23.6314 189.895 -20.6545 -1.5955 191.9381 -17.8181 1.2006 41.25 23.4313 09-Dec-2019 11:42:59
