D2BHa D2BHd D2BCJ D2AHa D2AHd D2ACJ D2temp D2Voltage D3BHa D3BHd D3BCJ D3AHa D3AHd D3ACJ D3temp D3Voltage 日期 时间 
353.9152 0.034637 0 352.7837 0.028656 0 24.5625 23.6223 352.8383 0.020142 -0.014496 352.2274 0.013794 -0.014862 24.6875 23.795 18-Dec-2019 17:59:21
353.9198 0.039276 0 352.7884 0.033295 0 24.5625 23.6223 352.8365 0.018341 -0.020935 352.2192 0.0056458 -0.027649 24.625 23.4131 18-Dec-2019 17:59:52
353.9141 0.033539 0 352.7826 0.027557 0 24.5625 23.6223 352.8369 0.018768 -0.014771 352.2197 0.006073 -0.021484 24.625 23.3859 18-Dec-2019 18:00:23
353.9142 0.033691 0 352.7828 0.02771 0 24.5625 23.6223 352.8356 0.017426 -0.016266 352.2247 0.011078 -0.016632 24.6875 23.4677 18-Dec-2019 18:00:54
353.9146 0.034088 0 352.7832 0.028107 0 24.5625 23.6314 352.8376 0.019501 -0.014587 352.2204 0.0068054 -0.021301 24.6875 23.6405 18-Dec-2019 18:01:25
353.9148 0.03421 0 352.7833 0.028229 0 24.5625 23.6314 352.8398 0.021698 -0.012512 352.2226 0.0090027 -0.019226 24.625 23.7132 18-Dec-2019 18:01:56
353.9154 0.034851 0 352.778 0.022919 0 24.5625 23.6314 352.8394 0.02121 -0.013641 352.2285 0.014862 -0.0080566 24.625 24.0678 18-Dec-2019 18:02:27
353.9095 0.028961 0 352.778 0.02298 0 24.5625 23.6223 352.8375 0.019379 -0.0095825 352.2203 0.0066833 -0.016296 24.625 23.2313 18-Dec-2019 18:02:58
353.9086 0.028015 0 352.7771 0.022034 0 24.5625 23.6314 352.8383 0.020172 -0.007843 352.2211 0.0074768 -0.014557 24.625 24.0042 18-Dec-2019 18:03:29
353.9055 0.024933 0 352.777 0.021973 0 24.5625 23.6314 352.8381 0.019928 -0.0050049 352.2208 0.0072327 -0.01474 24.625 23.6495 18-Dec-2019 18:04:01
353.9051 0.024536 0 352.7736 0.018555 0 24.5 23.6314 352.8359 0.017761 -0.0067749 352.2187 0.0050659 -0.013489 24.625 23.6314 18-Dec-2019 18:04:32
353.9037 0.023163 0 352.7722 0.017181 0 24.5625 23.6223 352.8352 0.017059 -0.0061035 352.218 0.004364 -0.012817 24.625 23.6223 18-Dec-2019 18:05:03
353.9021 0.021576 0 352.7707 0.015594 0 24.5625 23.6223 352.8349 0.016724 -0.0048523 352.2176 0.0040283 -0.011566 24.625 23.1495 18-Dec-2019 18:05:34
353.8985 0.017914 0 352.761 0.0059814 0 24.5 23.6314 352.8283 0.010132 -0.007782 352.211 -0.0025635 -0.0085449 24.625 23.7223 18-Dec-2019 18:06:05
353.8959 0.01532 0 352.7585 0.0033875 0 24.5 23.6223 352.8288 0.010651 -0.0046692 352.2115 -0.0020447 -0.0054321 24.625 23.3677 18-Dec-2019 18:06:36
